Date,Country,Channel,Campaign_ID,Campaign_Name,Sessions,Users
2024-02-04,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,4432,3751
2024-02-04,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,1569,1218
2024-02-04,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,923,871
2024-02-04,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,716,600
2024-02-04,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,152,132
2024-02-04,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,118,107
2024-02-04,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2241,1838
2024-02-04,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,859,751
2024-02-04,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,192,176
2024-02-05,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,5153,4893
2024-02-05,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,2152,1731
2024-02-05,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,1526,1404
2024-02-05,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,1206,1125
2024-02-05,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,333,312
2024-02-05,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,74,66
2024-02-05,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,919,860
2024-02-05,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,669,620
2024-02-05,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,271,208
2024-02-06,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,5134,4798
2024-02-06,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,4038,3206
2024-02-06,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,2165,1963
2024-02-06,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,1460,1306
2024-02-06,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,323,245
2024-02-06,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,200,184
2024-02-06,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,1560,1398
2024-02-06,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,816,723
2024-02-06,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,460,436
2024-02-07,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,8804,7473
2024-02-07,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,3261,2991
2024-02-07,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,1003,933
2024-02-07,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,446,403
2024-02-07,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,302,238
2024-02-07,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,125,98
2024-02-07,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,1521,1260
2024-02-07,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,402,378
2024-02-07,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,425,375
2024-02-08,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,4349,3530
2024-02-08,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,2630,2288
2024-02-08,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,2819,2646
2024-02-08,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,629,492
2024-02-08,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,424,344
2024-02-08,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,280,245
2024-02-08,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,2954,2309
2024-02-08,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,882,760
2024-02-08,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES,526,494
2024-02-09,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,13607,10917
2024-02-09,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,2390,2051
2024-02-09,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,2203,1814
2024-02-09,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,666,570
2024-02-09,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,283,230
2024-02-09,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,403,303
2024-02-09,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2768,2569
2024-02-09,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,398,306
2024-02-09,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,282,229
2024-02-10,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,5460,4644
2024-02-10,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,665,586
2024-02-10,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1546,1214
2024-02-10,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,1183,992
2024-02-10,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,256,237
2024-02-10,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,360,286
2024-02-10,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,3533,3303
2024-02-10,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,441,417
2024-02-10,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,500,416
2024-02-11,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,6430,5226
2024-02-11,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,1785,1576
2024-02-11,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,1381,1180
2024-02-11,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1361,1089
2024-02-11,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,187,142
2024-02-11,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,124,110
2024-02-11,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,1897,1667
2024-02-11,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,964,895
2024-02-11,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,355,270
2024-02-12,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,10717,10002
2024-02-12,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,1282,1042
2024-02-12,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,1226,941
2024-02-12,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,612,476
2024-02-12,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,168,148
2024-02-12,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,287,247
2024-02-12,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,4713,4055
2024-02-12,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,472,429
2024-02-12,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,918,715
2024-02-13,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,4399,4109
2024-02-13,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,3422,2953
2024-02-13,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,701,602
2024-02-13,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,1959,1710
2024-02-13,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,175,165
2024-02-13,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,210,177
2024-02-13,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,1903,1567
2024-02-13,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,507,461
2024-02-13,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,655,532
2024-02-14,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,4370,4065
2024-02-14,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,1216,1129
2024-02-14,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,1240,1103
2024-02-14,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,1175,1018
2024-02-14,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,252,218
2024-02-14,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,263,221
2024-02-14,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,4251,3876
2024-02-14,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,656,512
2024-02-14,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,286,235
2024-02-15,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,4137,3623
2024-02-15,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1819,1644
2024-02-15,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,2021,1639
2024-02-15,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,917,840
2024-02-15,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,212,187
2024-02-15,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,163,124
2024-02-15,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,3611,3402
2024-02-15,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,388,318
2024-02-15,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,1150,865
2024-02-16,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,11721,8979
2024-02-16,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,2271,1786
2024-02-16,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,2162,1947
2024-02-16,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,567,523
2024-02-16,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,221,175
2024-02-16,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,119,104
2024-02-16,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,1492,1207
2024-02-16,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,1321,1118
2024-02-16,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,503,412
2024-02-17,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,2815,2405
2024-02-17,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,3071,2629
2024-02-17,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1016,767
2024-02-17,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,2033,1919
2024-02-17,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,238,226
2024-02-17,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,150,122
2024-02-17,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,2677,2325
2024-02-17,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,685,612
2024-02-17,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,189,142
2024-02-18,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,6074,4960
2024-02-18,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,903,852
2024-02-18,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,2454,2262
2024-02-18,Portugal,Email Marketing,CAMP-PT-EML-038,loyal customer offer pt,1371,1165
2024-02-18,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,267,223
2024-02-18,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,152,125
2024-02-18,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,1708,1611
2024-02-18,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,884,813
2024-02-18,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,426,392
2024-02-19,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,7900,6004
2024-02-19,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,4131,3442
2024-02-19,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,1395,1103
2024-02-19,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1110,837
2024-02-19,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,259,210
2024-02-19,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,344,324
2024-02-19,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,1851,1497
2024-02-19,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,640,501
2024-02-19,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,848,765
2024-02-20,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,5955,5340
2024-02-20,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,1971,1518
2024-02-20,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,1715,1549
2024-02-20,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,1222,922
2024-02-20,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,235,188
2024-02-20,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,148,120
2024-02-20,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2325,1844
2024-02-20,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,404,382
2024-02-20,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,675,614
2024-02-21,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,7637,7126
2024-02-21,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,1535,1439
2024-02-21,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1284,994
2024-02-21,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1274,1093
2024-02-21,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,396,305
2024-02-21,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,290,219
2024-02-21,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,1585,1349
2024-02-21,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,337,295
2024-02-21,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,221,173
2024-02-22,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,5274,4968
2024-02-22,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,4317,3588
2024-02-22,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,2037,1904
2024-02-22,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,1316,1132
2024-02-22,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,320,248
2024-02-22,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,278,251
2024-02-22,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2266,1873
2024-02-22,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,765,658
2024-02-22,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES,485,454
2024-02-23,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,4441,4050
2024-02-23,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,2221,1735
2024-02-23,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,2561,2269
2024-02-23,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,631,569
2024-02-23,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,298,239
2024-02-23,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,251,238
2024-02-23,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,1462,1263
2024-02-23,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,870,707
2024-02-23,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES,196,177
2024-02-24,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,3158,2390
2024-02-24,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,1063,999
2024-02-24,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,1112,910
2024-02-24,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,967,852
2024-02-24,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,477,430
2024-02-24,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,466,415
2024-02-24,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,1483,1152
2024-02-24,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,751,634
2024-02-24,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,383,336
2024-02-25,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,5428,4428
2024-02-25,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,1051,886
2024-02-25,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,1190,1021
2024-02-25,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,373,293
2024-02-25,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,292,241
2024-02-25,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,333,254
2024-02-25,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,1584,1441
2024-02-25,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,412,315
2024-02-25,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,344,311
2024-02-26,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,7214,6246
2024-02-26,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1957,1853
2024-02-26,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,1448,1159
2024-02-26,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,508,390
2024-02-26,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,193,153
2024-02-26,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,192,174
2024-02-26,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,4980,3835
2024-02-26,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,727,686
2024-02-26,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,462,380
2024-02-27,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,4937,3927
2024-02-27,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,2154,1744
2024-02-27,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,3305,2957
2024-02-27,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,747,704
2024-02-27,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,443,353
2024-02-27,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,137,129
2024-02-27,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,1636,1322
2024-02-27,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,438,340
2024-02-27,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,242,222
2024-02-28,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,4763,4048
2024-02-28,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1511,1364
2024-02-28,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,1836,1684
2024-02-28,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,1024,852
2024-02-28,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,451,409
2024-02-28,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,358,331
2024-02-28,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,1929,1683
2024-02-28,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,337,290
2024-02-28,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,958,818
2024-02-29,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,14025,10712
2024-02-29,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,3143,2437
2024-02-29,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,1445,1120
2024-02-29,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,1197,999
2024-02-29,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,479,391
2024-02-29,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,129,116
2024-02-29,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,3846,3632
2024-02-29,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,371,288
2024-02-29,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,475,359
2024-03-01,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,3915,3098
2024-03-01,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,1863,1571
2024-03-01,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,2686,2435
2024-03-01,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,558,522
2024-03-01,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,212,164
2024-03-01,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,110,100
2024-03-01,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,3671,3111
2024-03-01,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,522,430
2024-03-01,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,889,710
2024-03-02,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,4591,3638
2024-03-02,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,2313,1825
2024-03-02,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,1259,1104
2024-03-02,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1976,1857
2024-03-02,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,495,448
2024-03-02,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,255,206
2024-03-02,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2971,2664
2024-03-02,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,306,284
2024-03-02,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,561,513
2024-03-03,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,13567,11560
2024-03-03,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,1490,1264
2024-03-03,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,1236,1151
2024-03-03,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,899,848
2024-03-03,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,308,281
2024-03-03,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,342,317
2024-03-03,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,1708,1549
2024-03-03,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,463,387
2024-03-03,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES,159,139
2024-03-04,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,4015,3634
2024-03-04,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,1441,1253
2024-03-04,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,1958,1604
2024-03-04,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,2323,2163
2024-03-04,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,321,278
2024-03-04,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,585,483
2024-03-04,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2275,2068
2024-03-04,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,713,624
2024-03-04,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,948,885
2024-03-05,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,6232,5002
2024-03-05,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,1779,1437
2024-03-05,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1100,971
2024-03-05,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,1079,1000
2024-03-05,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,305,255
2024-03-05,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,331,279
2024-03-05,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,2460,1995
2024-03-05,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,533,444
2024-03-05,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,724,622
2024-03-06,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,6902,6389
2024-03-06,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,1589,1372
2024-03-06,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,1341,1075
2024-03-06,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,946,735
2024-03-06,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,249,206
2024-03-06,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,238,213
2024-03-06,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,1966,1705
2024-03-06,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,745,590
2024-03-06,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES ,367,293
2024-03-07,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,5664,5119
2024-03-07,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,2027,1731
2024-03-07,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,2615,2056
2024-03-07,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,326,292
2024-03-07,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,475,397
2024-03-07,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,276,208
2024-03-07,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,1381,1161
2024-03-07,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,327,285
2024-03-07,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES,527,410
2024-03-08,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,7680,6387
2024-03-08,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,4403,4139
2024-03-08,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,1562,1364
2024-03-08,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,2008,1858
2024-03-08,Portugal,GoogleAds,CAMP-PT-GGL-046,home decor search pt,293,226
2024-03-08,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,146,121
2024-03-08,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,2346,1939
2024-03-08,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,838,633
2024-03-08,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,325,303
